wavelength,s415,s445,s480,s515,s555,s590,s630,s680,s910
749,-6.489261413554451e-07,3.086874264161715e-06,-7.096343382843334e-06,1.9291358078922395e-05,-4.5750710255178755e-05,0.00011521275158452366,-0.00024434694863143403,0.0004052213813519883,3.279931907579642e-05
750,-6.438074526080887e-07,3.0625230368425962e-06,-7.040366239416549e-06,1.913917548498219e-05,-4.538980283611854e-05,0.00011430387761686622,-0.00024241940018415048,0.0004020247453195384,3.346568541704085e-05
751,-6.387038887325058e-07,3.0382527644015334e-06,-6.984559266505782e-06,1.8987482539027642e-05,-4.503004677511172e-05,0.00011339791953301307,-0.00024049801362924534,0.00039883836276779095,3.413279729802298e-05
752,-6.336176104246641e-07,3.0140553513507208e-06,-6.928940376796927e-06,1.883626835999239e-05,-4.46714420721583e-05,0.00011249485729252577,-0.0002385827631306919,0.00039566212999529764,3.480066933716904e-05
753,-6.285486176845635e-07,2.9899388931779636e-06,-6.873491657604092e-06,1.8685543828942794e-05,-4.4313976347064144e-05,0.0001115946608347465,-0.00023667359701643663,0.0003924960081140153,3.5469286916052815e-05
754,-6.234947498162366e-07,2.965895294395456e-06,-6.818222065270222e-06,1.853528718374615e-05,-4.395764959982927e-05,0.00011069733015967525,-0.0002347705023684662,0.0003893399323105388,3.6138679271526755e-05
755,-6.184560068196831e-07,2.9419326504910045e-06,-6.763131599795317e-06,1.838550930546881e-05,-4.360243707006542e-05,0.00010980282518643503,-0.00023287341459671374,0.00038619383777146294,3.6808831785164614e-05
756,-6.134323886949031e-07,2.9180347704889968e-06,-6.7082023484934814e-06,1.8236210194110774e-05,-4.324835113796672e-05,0.0001089111459150258,-0.0002309823078651525,0.0003830576467207015,3.747975907539264e-05
757,-6.084260561378643e-07,2.894225940852851e-06,-6.653452224050611e-06,1.808737896860569e-05,-4.289537942333905e-05,0.0001080222622847898,-0.00022909714341974233,0.00037993130730753024,3.815147576063706e-05
758,-6.03434848452599e-07,2.870481875119149e-06,-6.5988812264667074e-06,1.7939004747887215e-05,-4.254350954598829e-05,0.00010713616427550777,-0.00022721786958842976,0.000376814754718544,3.882398184089787e-05
759,-5.98460926335075e-07,2.8468106687756977e-06,-6.5444714430558725e-06,1.7791098413021696e-05,-4.219274150591443e-05,0.0001062528318467412,-0.00022534446053518813,0.0003737079241403376,3.94972919346013e-05
760,-5.934999683933569e-07,2.823220417310302e-06,-6.490231830161055e-06,1.764364908294278e-05,-4.1843062922923354e-05,0.00010537224495805156,-0.00022347689042399055,0.0003706107766848679,4.0171376804894895e-05
761,-5.885562960193798e-07,2.7997030252351557e-06,-6.436162387782255e-06,1.7496667638716823e-05,-4.149447379701506e-05,0.0001044943935892196,-0.00022161510758278362,0.0003675232216133676,4.084626568863111e-05
762,-5.836277485171765e-07,2.776250397062454e-06,-6.382263115919472e-06,1.7350132318211124e-05,-4.1146961747995433e-05,0.00010361924767958752,-0.00021975907325752728,0.0003644452070751126,4.152197320423617e-05
763,-5.787121651907788e-07,2.752878723767808e-06,-6.328525058229758e-06,1.7204043121425687e-05,-4.080051439567034e-05,0.00010274680722915534,-0.000217908774530208,0.00036137669418205977,4.2198470114857624e-05
764,-5.738138674321225e-07,2.7295718143756067e-06,-6.274948214713114e-06,1.7058410929426854e-05,-4.045513174003979e-05,0.00010187704217726529,-0.0002160641468107591,0.00035831757923276075,4.287580027577417e-05
765,-5.689306945452395e-07,2.7063458598614603e-06,-6.221541541712487e-06,1.6913224861148282e-05,-4.011080140090965e-05,0.00010100993248347884,-0.0002142251513451403,0.00035526782333917243,4.355396368698578e-05
766,-5.640604858341625e-07,2.683184669249759e-06,-6.168296082884929e-06,1.676847403552362e-05,-3.9767523378279925e-05,0.00010014545810735748,-0.000212391762297325,0.0003522273487252086,4.423297496691871e-05
767,-5.592075626908267e-07,2.660088242540502e-06,-6.115211838230441e-06,1.6624169333619218e-05,-3.94252852919565e-05,9.928360902868193e-05,-0.0002105639150772462,0.00034919609057746406,4.491281949714672e-05
768,-5.543676037232968e-07,2.6370646752214953e-06,-6.06228880774902e-06,1.648028899330238e-05,-3.908407476174524e-05,9.842435518679445e-05,-0.00020874159676689062,0.0003461739711198525,4.559355575137472e-05
769,-5.495427696275405e-07,2.614113967292738e-06,-6.00952699144067e-06,1.6336843895639455e-05,-3.8743904167840274e-05,9.756768656147574e-05,-0.0002069247427761914,0.00034316092553896883,4.6275154492750265e-05
770,-5.4473089970759e-07,2.5912280232664253e-06,-5.956917432962441e-06,1.619383404063044e-05,-3.840473636965923e-05,9.671358311228733e-05,-0.00020511332726912175,0.00034015690198408886,4.6957630339699576e-05
771,-5.39934154659413e-07,2.5684149386303632e-06,-5.90446908865728e-06,1.605124854720899e-05,-3.8066583747396244e-05,9.586202479879066e-05,-0.0002033073114916416,0.0003371618226791263,4.7641012529075115e-05
772,-5.351525344830095e-07,2.5456666178967453e-06,-5.852173002182241e-06,1.5909087415375102e-05,-3.7729433920857176e-05,9.501298156032798e-05,-0.00020150663085368405,0.000334175622810676,4.832530106087689e-05
773,-5.303860391783796e-07,2.5229830610655715e-06,-5.8000291735373215e-06,1.5767339764062432e-05,-3.739327450984792e-05,9.416645339689925e-05,-0.00019971127243723576,0.00033119822460265163,4.901051055353111e-05
774,-5.256303473535879e-07,2.500372363624648e-06,-5.748046559065472e-06,1.5626016474337325e-05,-3.705810551436845e-05,9.332241024784675e-05,-0.00019792119748825661,0.0003282295891670102,4.9696641007037793e-05
775,-5.208919410965375e-07,2.477826430086169e-06,-5.696207246080795e-06,1.5485095784067088e-05,-3.672391455422467e-05,9.248084209295119e-05,-0.00019613638017071982,0.0003252696646530275,5.038370703982316e-05
776,-5.161643383193251e-07,2.4553452604501344e-06,-5.644520190926239e-06,1.534459945538441e-05,-3.639071400961069e-05,9.164171887155478e-05,-0.0001943567429765452,0.0003223183473592552,5.107170865188722e-05
777,-5.114518604138864e-07,2.4329207592287388e-06,-5.592985393601804e-06,1.5204505726156606e-05,-3.605846673994416e-05,9.080503056343829e-05,-0.00019258227298771938,0.00031937559839765017,5.176067508008242e-05
778,-5.067523466842535e-07,2.410569117397593e-06,-5.541602854107489e-06,1.5064803715317318e-05,-3.5727172745225044e-05,8.99707571281632e-05,-0.00019081290561417545,0.00031644130110408306,5.245063556126122e-05
779,-5.020679578263943e-07,2.388282239468892e-06,-5.490363616100347e-06,1.4925515184999249e-05,-3.5396832025453374e-05,8.913885848485245e-05,-0.00018904858918386,0.0003135153777024677,5.314160471384986e-05
780,-4.973943724483732e-07,2.366060125442635e-06,-5.439267679580378e-06,1.47866183730697e-05,-3.5067419820240896e-05,8.830931459306754e-05,-0.00018728927202471947,0.0003105977504167177,5.383361177470079e-05
781,-4.927359119421256e-07,2.3438946798310172e-06,-5.388315044547581e-06,1.4648102398462322e-05,-3.47389361295876e-05,8.74820953921507e-05,-0.00018553487662867365,0.0003076883025827039,5.452671521751893e-05
782,-4.880904156116839e-07,2.321793998121844e-06,-5.337505711001957e-06,1.4509978142243466e-05,-3.4411356193105264e-05,8.665717082144411e-05,-0.00018378536424168242,0.00030478691753629676,5.522094427915674e-05
783,-4.834557227610805e-07,2.299749984827309e-06,-5.286839678943506e-06,1.4372234723346781e-05,-3.408468001079386e-05,8.583452084050933e-05,-0.00018204064443765223,0.0003018935175014101,5.591634281489291e-05
784,-4.788361547822506e-07,2.2777707354352194e-06,-5.236307992029278e-06,1.4234861260705924e-05,-3.3758895202459285e-05,8.501409534824999e-05,-0.00018030066554452953,0.00029900795988855255,5.661295468000612e-05
785,-4.742273902832589e-07,2.2558481544577684e-06,-5.185910650259275e-06,1.4097857754320888e-05,-3.343397700771328e-05,8.419587430422762e-05,-0.0001785653500542341,0.00029613011507091365,5.7310838348201297e-05
786,-4.6962942926410556e-07,2.2339822418949564e-06,-5.135647653633496e-06,1.3961213323125332e-05,-3.3109925426555866e-05,8.337980760734591e-05,-0.00017683460754067235,0.00029325989230972614,5.8010052293183376e-05
787,-4.6504659311672567e-07,2.2121729977467827e-06,-5.085510045808993e-06,1.3824927967119252e-05,-3.2786715698598775e-05,8.256587521716633e-05,-0.00017510839924980413,0.00029039716197817964,5.8710611133378534e-05
788,-4.604723997532163e-07,2.1904204220132484e-06,-5.035506783128715e-06,1.3688990805236303e-05,-3.2464335443647895e-05,8.175404707303112e-05,-0.00017338664767354927,0.00028754184630018785,5.941258796091797e-05
789,-4.559133312614805e-07,2.168724514694353e-06,-4.985628909249713e-06,1.3553412718542829e-05,-3.2142784661703226e-05,8.094430313450176e-05,-0.00017166931405786763,0.00028469384157430247,6.011598277580167e-05
790,-4.513629055536153e-07,2.147085275790096e-06,-4.935885380514934e-06,1.3418171944906138e-05,-3.182205097257064e-05,8.013660332070121e-05,-0.00016995633381269233,0.0002818530570617563,6.08208394333083e-05
791,-4.4682544402155606e-07,2.1255027053004788e-06,-4.886258284238484e-06,1.3283268484326227e-05,-3.150213437625015e-05,7.933094763162947e-05,-0.00016824765526596988,0.000279019414986463,6.152717255186412e-05
792,-4.42298785969335e-07,2.1039687077376943e-06,-4.836765533106257e-06,1.3148702336803097e-05,-3.118299773215938e-05,7.852728596619025e-05,-0.00016654323966366018,0.0002761928246096553,6.223504060517404e-05
793,-4.3778293139695213e-07,2.082491378589549e-06,-4.7873802580894105e-06,1.301447350233675e-05,-3.0864653420492445e-05,7.772561832438355e-05,-0.00016484303533370972,0.0002733732340806091,6.294441435638559e-05
794,-4.332800410003752e-07,2.061062622368237e-06,-4.738129328216788e-06,1.2880571099860838e-05,-3.054710144124935e-05,7.692592466577084e-05,-0.00016314700352207842,0.00027056056562323817,6.365533766077746e-05
795,-4.287857933876688e-07,2.0396905345615637e-06,-4.688994830802493e-06,1.2746995129375356e-05,-3.0230317034041862e-05,7.612817492969436e-05,-0.00016145510547472617,0.0002677547544241373,6.436782513677588e-05
796,-4.243045099507684e-07,2.018367019681724e-06,-4.639976765846526e-06,1.2613734709813963e-05,-2.9914300198869966e-05,7.533235909593485e-05,-0.0001597673153556262,0.00026495574863258224,6.508187678438087e-05
797,-4.1983186929773846e-07,1.997100173216523e-06,-4.591075133348886e-06,1.2480811603309352e-05,-2.9599038555539548e-05,7.453845712405376e-05,-0.00015808359441073837,0.00026216348343516786,6.579749260359239e-05
798,-4.1537003212454683e-07,1.9758738041903497e-06,-4.542289933309575e-06,1.2348193166662476e-05,-2.9284544484244725e-05,7.374645899383188e-05,-0.00015640389096800922,0.000259377894018489,6.651470183126295e-05
799,-4.109211591271611e-07,1.9547041035788156e-06,-4.49363012207154e-06,1.2215901162006036e-05,-2.897079322459726e-05,7.295634466483066e-05,-0.0001547281921094254,0.00025659891556914044,6.723350446739251e-05
800,-4.0648092891364595e-07,1.9335910713819203e-06,-4.445077786948884e-06,1.2083913827207332e-05,-2.8657772396403012e-05,7.216809409661161e-05,-0.00015305644616293336,0.00025382652216176003,6.795391513040732e-05
801,-4.02051502179969e-07,1.912518516624053e-06,-4.396641884284555e-06,1.1952231162266368e-05,-2.8345506760050244e-05,7.138169726895544e-05,-0.00015138862729250645,0.0002510606489829427,6.867593382030736e-05
802,-3.976328789261303e-07,1.8914945347930188e-06,-4.348313457735606e-06,1.182086404824949e-05,-2.803395917495659e-05,7.05971441616429e-05,-0.0001497247225801312,0.00024830125714464513,6.939954591866642e-05
803,-3.932250591521298e-07,1.8705272213766236e-06,-4.300110419987933e-06,1.1689812485156698e-05,-2.772314202131616e-05,6.981441473423547e-05,-0.00014806469327176757,0.00024554828183346233,7.012478066233695e-05
804,-3.8882588216199993e-07,1.849600385399256e-06,-4.252005902012691e-06,1.1559054710855296e-05,-2.7413042918934838e-05,6.903349896651391e-05,-0.0001464085006133754,0.00024280167119867006,7.085163805131894e-05
805,-3.844375086517083e-07,1.8287302178365274e-06,-4.204017816495776e-06,1.1428590725345286e-05,-2.7103649487618504e-05,6.825438683825895e-05,-0.0001447561316869413,0.00024006141227758722,7.158010346718618e-05
806,-3.800599386212549e-07,1.8079005277128267e-06,-4.156137207094242e-06,1.129844229075936e-05,-2.6794986487755393e-05,6.747706832925132e-05,-0.0001431075606564386,0.00023732744025680872,7.231017690993867e-05
807,-3.756910113746721e-07,1.7871194105159592e-06,-4.1083730301510346e-06,1.1168576763898477e-05,-2.6487016778763148e-05,6.670151337883326e-05,-0.00014146274876782711,0.00023459971624829136,7.304187299800263e-05
808,-3.713328876079275e-07,1.7663868662459252e-06,-4.060716329323208e-06,1.1039015906895332e-05,-2.6179740360641766e-05,6.592773200722401e-05,-0.0001398216831030935,0.00023187818840131102,7.377517711295183e-05
809,-3.669834066250535e-07,1.7457028949027245e-06,-4.013158148267811e-06,1.0909748838683575e-05,-2.5873169613585368e-05,6.515570417398508e-05,-0.000138184337826211,0.0002291628307905056,7.451008925478628e-05
810,-3.6264472912201777e-07,1.7250674964863573e-06,-3.9657163996707415e-06,1.0780764678196863e-05,-2.5567292157399833e-05,6.438540983867793e-05,-0.00013655067418313953,0.000226453604527832,7.524662404193219e-05
811,-3.5831685509882023e-07,1.7044725755090176e-06,-3.918373170846104e-06,1.0652074306501543e-05,-2.5262095611891034e-05,6.361684900130257e-05,-0.0001349206792558657,0.000223750444799885,7.598478147438958e-05
812,-3.539976238594933e-07,1.6839262274585113e-06,-3.871146374479794e-06,1.0523677723597612e-05,-2.4957579977058978e-05,6.285000162142047e-05,-0.00013329432720836276,0.0002210533256813026,7.67245469337322e-05
813,-3.49687035404037e-07,1.6634284523348384e-06,-3.824018097885915e-06,1.0395564048418723e-05,-2.465374525290366e-05,6.208485767881238e-05,-0.00013167160512261733,0.00021836220828404154,7.746590580153384e-05
814,-3.4538725042841886e-07,1.6429711546501935e-06,-3.7769972974074155e-06,1.0267733280964876e-05,-2.435059143942508e-05,6.132143721391682e-05,-0.00013005248716260268,0.00021567710557078294,7.82088580777945e-05
815,-3.4109826893263904e-07,1.6225624298923815e-06,-3.7300750167013476e-06,1.0140185421236072e-05,-2.4048118536623243e-05,6.055970014585675e-05,-0.00012843699916434556,0.0002129979916161647,7.895337452566172e-05
816,-3.368157695247621e-07,1.6022022780614032e-06,-3.6832602121106585e-06,1.0012931350298658e-05,-2.3746301784109898e-05,5.9799666515070696e-05,-0.00012682508945579247,0.00021032482753214374,7.969944052670925e-05
817,-3.3254623429269106e-07,1.5818826036694524e-06,-3.6365528836353496e-06,9.88594930601994e-06,-2.3445165942273293e-05,5.904132630133939e-05,-0.00012521677095495676,0.00020765761331872004,8.044702684408464e-05
818,-3.2828318114852296e-07,1.5616115022043353e-06,-3.5899530312754195e-06,9.759250169466264e-06,-2.3144698630919304e-05,5.828466948444357e-05,-0.0001236120307438251,0.00020499633601321255,8.11961334777879e-05
819,-3.2403093148419306e-07,1.5413808781782457e-06,-3.5434516986879207e-06,9.632844821703978e-06,-2.284491223024206e-05,5.7529706084602514e-05,-0.00012201086882239747,0.00020234099561562127,8.194673119096657e-05
820,-3.197894852997015e-07,1.5211988270789897e-06,-3.497048885872853e-06,9.506711500600387e-06,-2.2545781979853302e-05,5.6776426081596946e-05,-0.00012041329810868726,0.00019969160508862723,8.269876150991574e-05
821,-3.1555452120311276e-07,1.5010653489065669e-06,-3.450762505516113e-06,9.380861087221839e-06,-2.2247332640141288e-05,5.602483949564612e-05,-0.00011881929276666768,0.00019704813850686837,8.345222443463539e-05
822,-3.1133252128232996e-07,1.4809723481731718e-06,-3.4045746449318043e-06,9.255304462634681e-06,-2.194955183091189e-05,5.527493630653079e-05,-0.00011722887863236554,0.00019441062179570678,8.420709072827305e-05
823,-3.071170034494501e-07,1.4609279203666102e-06,-3.358485304119927e-06,9.130019864706218e-06,-2.165243955216511e-05,5.452672653447021e-05,-0.00011564206862379415,0.0001917790679178235,8.496330191712384e-05
824,-3.029122890964085e-07,1.4409239699990765e-06,-3.3125034394234283e-06,9.005018174502796e-06,-2.1355995803900952e-05,5.3780220199683645e-05,-0.00011405883690492681,0.0001891534639105374,8.572084338276152e-05
825,-2.987183782232051e-07,1.420968592558376e-06,-3.2666290508423094e-06,8.880310273090767e-06,-2.1060232966313526e-05,5.3035397261732566e-05,-0.00011247919639377687,0.0001865338097738486,8.64796858883336e-05
826,-2.9453094943790463e-07,1.4010617880445087e-06,-3.22086213837657e-06,8.75587439833743e-06,-2.076513865920872e-05,5.2292267740836236e-05,-0.00011090314709034433,0.00018392011847043812,8.723980019698767e-05
827,-2.9035648482841015e-07,1.3811954609696692e-06,-3.175193745683262e-06,8.631732312375487e-06,-2.047071288258653e-05,5.155084165721392e-05,-0.00010933070191264255,0.00018131240296298694,8.800114245344501e-05
828,-2.861885023068185e-07,1.3613777068216633e-06,-3.129632829105333e-06,8.507873134138584e-06,-2.0176980396835206e-05,5.081111901086561e-05,-0.00010776187377868495,0.00017871067621417613,8.876368342085316e-05
829,-2.8203348396103276e-07,1.341600430112685e-06,-3.084170432299835e-06,8.384296863626724e-06,-1.988390406137237e-05,5.007309980179131e-05,-0.00010619666268847149,0.00017611495118668674,8.952737924393344e-05
830,-2.7788494770314994e-07,1.3218717263305401e-06,-3.038824467952665e-06,8.261014381906252e-06,-1.95915210167804e-05,4.9336804070429545e-05,-0.00010463509447802892,0.00017352525380588083,9.029217144898093e-05
831,-2.7374721492510543e-07,1.3021915954752286e-06,-2.9935770233779264e-06,8.138014807910825e-06,-1.9299831263059295e-05,4.8602221796561043e-05,-0.00010307718206537061,0.00017094164888516362,9.105803079914318e-05
832,-2.6962028562689907e-07,1.2825600375467504e-06,-2.948437054918567e-06,8.015309022706789e-06,-1.9008822420014924e-05,4.786939306106284e-05,-0.00010152296420453668,0.0001683641623498972,9.182486958386278e-05
833,-2.655019991125634e-07,1.2629689570573003e-06,-2.9034045625745868e-06,7.892897026294143e-06,-1.871850686784142e-05,4.713831786393495e-05,-9.997246673155389e-05,0.00016579283308812464,9.259265856628733e-05
834,-2.613945160780659e-07,1.243426449494683e-06,-2.8584885026889345e-06,7.770778818672887e-06,-1.8428896986732897e-05,4.640899620517736e-05,-9.842570256443558e-05,0.0001632276999878891,9.336132465428562e-05
835,-2.572978365234066e-07,1.2239325148588995e-06,-2.8136709625757132e-06,7.64895439984302e-06,-1.813999277668936e-05,4.5681458145447854e-05,-9.688272337523525e-05,0.0001606688278625958,9.413079475572656e-05
836,-2.5320979975261793e-07,1.204487153149949e-06,-2.7689788112637686e-06,7.527434650870892e-06,-1.7851806617904928e-05,4.4955713704965684e-05,-9.53435420819663e-05,0.00015811629448833089,9.49010250153314e-05
837,-2.491325664616675e-07,1.1850984598556376e-06,-2.7243851797242545e-06,7.406219571756503e-06,-1.7564338510379605e-05,4.423180296460789e-05,-9.380823619270891e-05,0.00015557016467849965,9.567189848569036e-05
838,-2.450639759545877e-07,1.165750244000354e-06,-2.679907980643068e-06,7.2853200435661995e-06,-1.7277613214501635e-05,4.350972592437447e-05,-9.227683154348986e-05,0.00015303050324650725,9.644335669309849e-05
839,-2.410083496233137e-07,1.1464506010719038e-06,-2.6355472140202097e-06,7.164725185233634e-06,-1.6991618350076892e-05,4.27895126449232e-05,-9.074937980636264e-05,0.00015049740093112096,9.721531192699843e-05
840,-2.36963526771878e-07,1.1272076265580923e-06,-2.591302879855679e-06,7.044445877825154e-06,-1.6706366297299505e-05,4.20711831666926e-05,-8.922593265338071e-05,0.00014797093550842708,9.798769109525902e-05
841,-2.3292734670431286e-07,1.1080132249711143e-06,-2.5471839344924238e-06,6.924493002407109e-06,-1.6421881816557716e-05,4.1354767550340456e-05,-8.77065417565976e-05,0.00014545119771719282,9.876039186889666e-05
842,-2.2890413081255362e-07,1.0888673963109695e-06,-2.5031724652445486e-06,6.804855677913149e-06,-1.6138164907851518e-05,4.0640295856524525e-05,-8.619125878806676e-05,0.00014293827829618547,9.953334115578019e-05
843,-2.2488955770466495e-07,1.0697782360654635e-06,-2.459286384797949e-06,6.685555666475971e-06,-1.5855227951375047e-05,3.9927788125683326e-05,-8.468016125586842e-05,0.00014043228094685336,0.0001003064220084998
844,-2.2088794877258217e-07,1.0507457442345969e-06,-2.4155256931526255e-06,6.566592968095574e-06,-1.5573095707516536e-05,3.921728443869392e-05,-8.317328791404273e-05,0.0001379333223333258,0.00010107953209807186
845,-2.1689714332033765e-07,1.0317618253305632e-06,-2.371890390308578e-06,6.447956701705611e-06,-1.529175579608187e-05,3.85088048359948e-05,-8.167072918868328e-05,0.00013544149319437017,0.000101852583713939
846,-2.1291886990470547e-07,1.0128345748411686e-06,-2.328380476265807e-06,6.329679510505125e-06,-1.5011245357653412e-05,3.7802399418682267e-05,-8.01725496698569e-05,0.00013295693611947783,0.00010262544529026518
847,-2.089520481777018e-07,9.939639927664127e-07,-2.2849959510243115e-06,6.2117505134277685e-06,-1.4731564392231166e-05,3.709808822719484e-05,-7.867883978365724e-05,0.0001304797807354592,0.00010339799987964051
848,-2.049971102785202e-07,9.751500791062961e-07,-2.24174577092704e-06,6.094180591539889e-06,-1.4452737660203372e-05,3.639593138284808e-05,-7.71896770381645e-05,0.0001280101696318057,0.0001041701305346552
849,-2.0105470441595094e-07,9.563928338608182e-07,-2.198638892316942e-06,5.976969744841486e-06,-1.4174777541764158e-05,3.5695958946299744e-05,-7.570513894145892e-05,0.0001255482453980088,0.0001049417203078994
850,-1.971246145203973e-07,9.377003525177846e-07,-2.155657402508119e-06,5.860139735465257e-06,-1.3897708797301767e-05,3.499821099842689e-05,-7.422535467367422e-05,0.000123094176548922,0.00010571259377825835
851,-1.9320748880064954e-07,9.190645395893902e-07,-2.1128192141864687e-06,5.743690563411199e-06,-1.3621543807010323e-05,3.430275768076431e-05,-7.275040174289064e-05,0.00012064814456207985,0.00010648263399832223
852,-1.893035433263044e-07,9.004934905634401e-07,-2.0701332836949397e-06,5.627633109745663e-06,-1.3346307331278066e-05,3.36096290539698e-05,-7.128038349321515e-05,0.00011821029202697379,0.0001072516801654025
853,-1.8541299416695872e-07,8.819872054399345e-07,-2.027581698347635e-06,5.511978255534994e-06,-1.3072011750299123e-05,3.291887521913964e-05,-6.98154161867681e-05,0.00011578081338381942,0.00010801960071366308
854,-1.815360573922092e-07,8.635456842188733e-07,-1.985191327173399e-06,5.396726000779195e-06,-1.2798669444267614e-05,3.223055629758939e-05,-6.835560316765645e-05,0.00011335987714747027,0.00010878623484041549
855,-1.7767316514124938e-07,8.451689269002566e-07,-1.9429442574863362e-06,5.28188722654461e-06,-1.2526329933960034e-05,3.154472239041533e-05,-6.690107361601394e-05,0.00011094770368350398,0.00010955140712454496
856,-1.7382453348367602e-07,8.2686502897189e-07,-1.900858401972342e-06,5.16747281389759e-06,-1.2255005599570499e-05,3.08614436391523e-05,-6.545195671197427e-05,0.00010854450039481723,0.00011031494214493672
857,-1.6999081062827946e-07,8.086283235923095e-07,-1.8589337606314173e-06,5.053504524970829e-06,-1.1984721201487257e-05,3.018078016511583e-05,-6.400838163567117e-05,0.00010615050060966871,0.00011107664986204978
858,-1.6617221264465638e-07,7.904636680541984e-07,-1.8171792898065097e-06,4.939982359764327e-06,-1.1715489119904432e-05,2.9502792089621486e-05,-6.257047756723836e-05,0.00010376591173095508,0.00011183636947319565
859,-1.6236873953280685e-07,7.723718719063373e-07,-1.7755860331546714e-06,4.826917199344433e-06,-1.144734649540439e-05,2.882753953398481e-05,-6.113838660482294e-05,0.00010139095412425396,0.00011259392555725955
860,-1.5858125557111793e-07,7.543545542462874e-07,-1.7341719033617988e-06,4.714319924777495e-06,-1.1180318088375377e-05,2.8155092639740623e-05,-5.9712237928558623e-05,9.902586111782414e-05,0.00011334911345627428
861,-1.5480997682918637e-07,7.364149532691709e-07,-1.6929279440849437e-06,4.602212298196205e-06,-1.091444103939976e-05,2.7485531568642997e-05,-5.829219947261924e-05,9.667087900260532e-05,0.00011410174313069883
862,-1.5105533544620565e-07,7.185546880725487e-07,-1.651863111667054e-06,4.490594319600568e-06,-1.0649727728671661e-05,2.6818906421788216e-05,-5.6878413335151885e-05,9.432627999489935e-05,0.00011485159530413982
863,-1.473177635613694e-07,7.007753777539822e-07,-1.610995318794027e-06,4.379476870056928e-06,-1.0386215296773448e-05,2.615531740136888e-05,-5.5471047450330386e-05,9.199231038564599e-05,0.00011559846531862997
864,-1.4359769331387106e-07,6.830786414110325e-07,-1.5703156091229138e-06,4.268881711697982e-06,-1.0123940884287488e-05,2.54948346489198e-05,-5.40702697523286e-05,8.96692812791902e-05,0.00011634213389777587
865,-1.3989534077330742e-07,6.654677172388215e-07,-1.5298239826537147e-06,4.158830606656426e-06,-9.862929251602029e-06,2.483753832619504e-05,-5.267624817532034e-05,8.735747785451485e-05,0.00011708235252833161
866,-1.3621178628766234e-07,6.479450338836911e-07,-1.4895473084152744e-06,4.049312673865912e-06,-9.603217539299435e-06,2.4183518615167933e-05,-5.1289189407519565e-05,8.505717232792177e-05,0.00011781890193390375
867,-1.32546813787339e-07,6.30511400894422e-07,-1.4494676737216962e-06,3.9403714375918304e-06,-9.344842887962076e-06,2.353285567759255e-05,-4.9909235547073375e-05,8.276868876643697e-05,0.00011855156283809885
868,-1.289015036203213e-07,6.131708660149168e-07,-1.409602991258877e-06,3.831996016767834e-06,-9.087830057978194e-06,2.2885639695442225e-05,-4.853660620020908e-05,8.049233827440538e-05,0.00011928005749081855
869,-1.252760718562059e-07,5.959250483427365e-07,-1.3699622173697649e-06,3.7242190545929656e-06,-8.832228570124283e-06,2.224197087090954e-05,-4.71714822191139e-05,7.822844491885302e-05,0.00012000415199724317
870,-1.2167116670378316e-07,5.787771860730036e-07,-1.3305363957114117e-06,3.617051432133574e-06,-8.578075564982709e-06,2.1601939385967836e-05,-4.581409612802852e-05,7.597735869216794e-05,0.00012072356860727439
871,-1.1808743637184336e-07,5.617297078520594e-07,-1.291343438969714e-06,3.5105149115223547e-06,-8.32540818313584e-06,2.0965655463028946e-05,-4.4464641697153517e-05,7.37394555121003e-05,0.00012143801495238755
872,-1.1452531299958006e-07,5.44785042326246e-07,-1.25239230348762e-06,3.4046203738256543e-06,-8.074275945360164e-06,2.033321930428547e-05,-4.3123364368742976e-05,7.151509833371923e-05,0.0001221472279009106
873,-1.109854447957835e-07,5.279464276906853e-07,-1.2136829892651295e-06,3.2993895811761692e-06,-7.824703612043929e-06,1.970475115236851e-05,-4.179047083101083e-05,6.930465011209382e-05,0.00012285091508431884
874,-1.07468479969244e-07,5.112162925917192e-07,-1.175224452645191e-06,3.194833414640248e-06,-7.576765464351869e-06,1.9080351209470652e-05,-4.046621944422452e-05,6.710852565301737e-05,0.00012354875489723537
875,-1.0397528279834865e-07,4.945994943220308e-07,-1.1370256499707532e-06,3.0909845174169323e-06,-7.3304738824781055e-06,1.846012969800375e-05,-3.915085565063813e-05,6.492713976228311e-05,0.00012424045497113546
876,-1.0050606935269416e-07,4.780968424304007e-07,-1.0990865812418155e-06,2.987853770572571e-06,-7.085890767393252e-06,1.7844216880818162e-05,-3.784458613846559e-05,6.27608553949602e-05,0.00012492570831906837
877,-9.706191998026438e-08,4.6171319420951245e-07,-1.0614251591442745e-06,2.8854629362398598e-06,-6.843065639873799e-06,1.7232702939887227e-05,-3.654768218598773e-05,6.0610087356841884e-05,0.00012560420795408326
878,-9.364305075065608e-08,4.454509783057075e-07,-1.024032427335182e-06,2.783833776551494e-06,-6.602035640502116e-06,1.6625738178499823e-05,-3.5260402153471966e-05,5.847527637908353e-05,0.00012627564688922932
879,-9.025054201185307e-08,4.293126233653276e-07,-9.86935254843383e-07,2.6829771725738205e-06,-6.362862670248811e-06,1.602341277862928e-05,-3.398297856515901e-05,5.635682430479736e-05,0.00012693967428227705
880,-8.688504197264566e-08,4.1330298668105605e-07,-9.501336416688775e-07,2.5829257675058843e-06,-6.125583869696256e-06,1.542587704356448e-05,-3.271569561734305e-05,5.4255171865138726e-05,0.00012759598314627559
